owner,tickLower,tickUpper,Withdrawable amount,amount
0xdf08dfb2752c2bf55facc363f1568d4cf9606110,-28680,-26760,0,0
0xdf08dfb2752c2bf55facc363f1568d4cf9606110,-27840,-24000,0,0
0xdf08dfb2752c2bf55facc363f1568d4cf9606110,-27720,-24000,0,0
0xdf08dfb2752c2bf55facc363f1568d4cf9606110,-27060,-23580,0,0
0xdf08dfb2752c2bf55facc363f1568d4cf9606110,-27000,-26040,0,0
0xdf08dfb2752c2bf55facc363f1568d4cf9606110,-24840,-22260,0,0
0xdf08dfb2752c2bf55facc363f1568d4cf9606110,-24420,-24180,0,0
0xdf08dfb2752c2bf55facc363f1568d4cf9606110,-22800,-22500,0,0
0xdf08dfb2752c2bf55facc363f1568d4cf9606110,-22440,-21960,0,0
0xdf08dfb2752c2bf55facc363f1568d4cf9606110,-22080,-22020,0,0
0xdf08dfb2752c2bf55facc363f1568d4cf9606110,-21960,-21900,0,0
0xdf76ed6ddce8c825e9f5a749355a2e54b9cd6302,-96120,-23040,0.001527764039,1527764039406480
0xdf76ed6ddce8c825e9f5a749355a2e54b9cd6302,-69060,0,0,0
0xdf76ed6ddce8c825e9f5a749355a2e54b9cd6302,-27060,-23040,0,0
0xdfab977372a039e78839687b8c359465f0f17532,-69060,0,0,0
0xe03bdbd76aab1f0190ffe0ff26be85f2b0ce39b6,-92100,23040,0.0003809008305,380900830496467
0xe03bdbd76aab1f0190ffe0ff26be85f2b0ce39b6,-69060,0,0,0
0xe03bdbd76aab1f0190ffe0ff26be85f2b0ce39b6,-23040,23040,0,0
0xe03d4445a2e3c83ebfc0997df058fdcea18da594,-93060,-23040,0.03395283644,33952836440333800
0xe03d4445a2e3c83ebfc0997df058fdcea18da594,-69060,0,0,0
0xe03d4445a2e3c83ebfc0997df058fdcea18da594,-24000,-23040,0,0
0xe04eac9c207274207ffc3c7e5cf8f7a720d7b342,-96120,-24840,0,0
0xe04eac9c207274207ffc3c7e5cf8f7a720d7b342,-69060,0,0,0
0xe04eac9c207274207ffc3c7e5cf8f7a720d7b342,-27060,-24840,0,0
0xe1122c37a796c74fa9dd05a422a49f45e559f676,-32580,-6960,0.000001000584703,1000584703283
0xe12b85bc97ae2fb60138e2e0e25dfb1108de5ccb,-69060,0,0.2595478893,259547889278215000
0xe2ddc39d92619522c9dbecc82c00ddca5419fe5b,-92100,-17940,0,0
0xe2ddc39d92619522c9dbecc82c00ddca5419fe5b,-69060,0,0,0
0xe2ddc39d92619522c9dbecc82c00ddca5419fe5b,-23040,-17940,0,0
0xe4bc92a26c5f2f80f70b03ccde64add20843d957,-93900,0,0.000003146986207,3146986207040
0xe4bc92a26c5f2f80f70b03ccde64add20843d957,-69060,0,0,0
0xe4bc92a26c5f2f80f70b03ccde64add20843d957,-24840,0,0,0
0xe4fd11e0297a0cf96aa87b2b268648fb69882939,-23040,0,0.003158025636,3158025636419630
0xe5ad76f97cfb51344238c5f1b2408d217bc36694,-69060,0,0,0
0xe67d9c40ea5528850553ca1f29c9b3ea549bbc40,-33300,-13860,0.000001001920709,1001920709108
0xe6a2db78240069644e3c4e22ab9c2405460ef90d,-23040,23040,0.0001,100000000000000
0xe77995e8da94a93149f3eabfa051ba523da6de68,-25680,0,0.00081,810000000000000
0xe79c506ec5f70195c836624b2504aead57ec8cee,-23040,0,0.001006770912,1006770912259200
0xe7b90248b7132b69ba0525f50063fb9d27abe17d,-69060,0,0.0001368587993,136858799308272
0xe94983d7b671e01a85194f2bff3ceb566165f6a6,-76020,0,0.000005574011132,5574011131935
0xe94983d7b671e01a85194f2bff3ceb566165f6a6,-69060,0,0,0
0xe94983d7b671e01a85194f2bff3ceb566165f6a6,-6960,0,0,0
0xeaee361967ba2ddd6c8e1915d98706042d3d8214,-23040,0,0.0014494155,1449415500235300
0xecee0fd842ba7f171d5fdc58cc581b8fb8585b50,-46080,-39120,0,0
0xed3f07297bbba4c32fd29ea8cdb11edd32fd675a,-29940,69060,0.002602401331,2602401331409370
0xed4bd4dae69444aab27e1219a9b7a9313b9fccda,-24000,0,0.00151,1510000000000000
0xeda6cb469eaead6a0459235c8e801ca86fd9ad86,-69060,0,0.03336025368,33360253678656000
0xeebfce8ad76e178fa18360e3af7ca77dda105c95,-69060,0,0.0000008551631919,855163191852
0xefbc53e0afdc9f649bc1ab692461df57e70a560f,-69060,0,0.000002840944455,2840944455476
0xf103750c4c6a2d6204c7f54a781c5b400d339f8d,-69060,0,0,0
0xf269e31f5a94dec2f0b608531cb4a6712b5acc27,-69060,0,0.003725724479,3725724478865730
0xf31b066cb8362cbf8e70062cdb9a6bfd32fecece,-69060,0,3.241977367,3241977367240950000
0xf53b7b63d1a6c42294b330c0585434b5f96a9a04,-51360,-34020,0.000354,354000000000000
0xf55a2850b5aba73b5d65fdf5e7ca312f6bd23a72,-10980,-6960,0.000001,1000000000000
0xf5bfcb2217645815ce033e5435c09a6ca5aa5e3f,-93900,0,0.000004066101611,4066101611499
0xf5bfcb2217645815ce033e5435c09a6ca5aa5e3f,-69060,0,0,0
0xf5bfcb2217645815ce033e5435c09a6ca5aa5e3f,-24840,0,0,0
0xf5fa0f11364cc7695c2e8c3f7c9a7de3ea2483f1,-99960,-13860,0,0
0xf5fa0f11364cc7695c2e8c3f7c9a7de3ea2483f1,-69060,0,0,0
0xf5fa0f11364cc7695c2e8c3f7c9a7de3ea2483f1,-30900,-13860,0,0
0xf62bdafc4cb3808346c5854c0fd129f2a22c02e0,-69060,0,0.3033676065,303367606508242000
0xf66e602ee8c33300a2ee45e14c10b20872e97d45,-92100,0,0.00002843401465,28434014650883
0xf66e602ee8c33300a2ee45e14c10b20872e97d45,-69060,0,0,0
0xf66e602ee8c33300a2ee45e14c10b20872e97d45,-23040,0,0,0
0xf7ae08cac2209c0212606a86f4eee865b0dea733,-24000,0,0.00111,1110000000000000
0xf81b6d901248817a810002bba17a3a52be600a4c,-69060,0,0.274506926,274506926004049000
0xf8f6b70a36f4398f0853a311dc6699aba8333cc1,-69060,0,0.000009725321514,9725321514180
0xf9c09aebc29cfbbfbdab702aaa93a57306d01155,-69060,0,0.9266518958,926651895770165000
0xfbf5891e54cd745b52fb33893fb74fd90accf745,-69060,0,5.406819019,5406819018835720000
0xfc5373a77879c4a50e40a34f40039daef77abb14,-23040,23040,0.0002,200000000000000
0xfd78fad57ccb92222744c4c0c4193ea10436e4cb,-13860,-6960,0.00001,10000000000000
0xfd878028222db4435d45c55a6143bde6731625de,-23040,0,0.00062,620000000000000
0xfe0b65c3acd3bdf1ecab242ac857f73424c55d58,-69060,0,0.657353169,657353168980834000
0xfebb67d3d850f12dbe7910840288a0afdc4a2ab1,-69060,0,0.00004128919768,41289197675040
0xfeea4cd7a96dcffbdc6d2e6c814eb4544ab62667,-69060,0,2.166040671,2166040670722000000
0xffc4583bc9204057b5b2e94b7922fab07e0486fd,-92100,-22500,0,0
0xffc4583bc9204057b5b2e94b7922fab07e0486fd,-69060,0,0,0
0xffc4583bc9204057b5b2e94b7922fab07e0486fd,-23040,-22500,0,0
